n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
1300	1300	1459	159	0.185555	1300	0	0	1258	1.03339	751.539	1	2
1301	1301	1461	160	0.185698	1301	0	0	1259	1.03336	752.128	1	2
1302	1302	1462	160	0.185841	1302	0	0	1260	1.03333	752.696	1	2
1303	1303	1463	160	0.185983	1303	0	0	1260	1.03413	753.03	1	2
1304	1304	1464	160	0.186126	1304	0	0	1260	1.03492	753.893	1	2
1305	1305	1465	160	0.186269	1305	0	0	1262	1.03407	754.735	1	2
1306	1306	1466	160	0.186412	1306	0	0	1263	1.03405	755.306	1	2
1307	1307	1467	160	0.186554	1307	0	0	1264	1.03402	755.881	1	2
1308	1308	1468	160	0.186697	1308	0	0	1265	1.03399	756.458	1	2
1309	1309	1469	160	0.18684	1309	0	0	1266	1.03397	757.031	1	2
1310	1310	1471	161	0.186983	1310	0	0	1266	1.03476	757.871	1	2
1311	1311	1472	161	0.187125	1311	0	0	1267	1.03473	758.464	1	2
1312	1312	1473	161	0.187268	1312	0	0	1268	1.0347	759.048	1	2
1313	1313	1474	161	0.187411	1313	0	0	1269	1.03467	759.614	1	2
1314	1314	1475	161	0.187554	1314	0	0	1270	1.03465	760.182	1	2
1315	1315	1476	161	0.187696	1315	0	0	1271	1.03462	760.77	1	2
1316	1316	1478	162	0.187839	1316	0	0	1271	1.03541	761.095	1	2
1317	1317	1479	162	0.187982	1317	0	0	1272	1.03538	761.683	1	2
1318	1318	1481	163	0.188124	1318	0	0	1273	1.03535	762.267	1	2
1319	1319	1482	163	0.188267	1319	0	0	1274	1.03532	762.835	1	2
1320	1320	1483	163	0.18841	1320	0	0	1275	1.03529	763.43	1	2
1321	1321	1484	163	0.188553	1321	0	0	1275	1.03608	763.54	1	2
1322	1322	1485	163	0.188695	1322	0	0	1275	1.03686	764.406	1	2
1323	1323	1486	163	0.188838	1323	0	0	1276	1.03683	764.975	1	2
1324	1324	1487	163	0.188981	1324	0	0	1277	1.03681	765.557	1	2
1325	1325	1488	163	0.189124	1325	0	0	1279	1.03597	765.917	1	2
1326	1326	1489	163	0.189266	1326	0	0	1280	1.03594	766.495	1	2
1327	1327	1490	163	0.189409	1327	0	0	1281	1.03591	767.084	1	2
1328	1328	1491	163	0.189552	1328	0	0	1283	1.03507	767.432	1	2
1329	1329	1492	163	0.189695	1329	0	0	1284	1.03505	767.999	1	2
1330	1330	1493	163	0.189837	1330	0	0	1285	1.03502	768.567	1	2
1331	1331	1494	163	0.18998	1331	0	0	1286	1.03499	769.144	1	2
1332	1332	1495	163	0.190123	1332	0	0	1287	1.03497	769.71	1	2
1333	1333	1496	163	0.190265	1333	0	0	1288	1.03494	770.285	1	2
1334	1334	1497	163	0.190408	1334	0	0	1289	1.03491	770.879	1	2
1335	1335	1498	163	0.190551	1335	0	0	1290	1.03488	771.467	1	2
1336	1336	1499	163	0.190694	1336	0	0	1291	1.03486	772.035	1	2
1337	1337	1500	163	0.190836	1337	0	0	1292	1.03483	772.624	1	2
1338	1338	1501	163	0.190979	1338	0	0	1293	1.0348	773.204	1	2
1339	1339	1502	163	0.191122	1339	0	0	1294	1.03478	773.771	1	2
1340	1340	1503	163	0.191265	1340	0	0	1295	1.03475	774.338	1	2
1341	1341	1504	163	0.191407	1341	0	0	1297	1.03392	775.252	1	2
1342	1342	1505	163	0.19155	1342	0	0	1298	1.0339	775.821	1	2
1343	1343	1506	163	0.191693	1343	0	0	1298	1.03467	776.61	1	2
1344	1344	1507	163	0.191836	1344	0	0	1299	1.03464	777.185	1	2
1345	1345	1508	163	0.191978	1345	0	0	1300	1.03462	777.767	1	2
1346	1346	1509	163	0.192121	1346	0	0	1301	1.03459	778.335	1	2
1347	1347	1510	163	0.192264	1347	0	0	1302	1.03456	778.918	1	2
1348	1348	1511	163	0.192407	1348	0	0	1303	1.03454	779.497	1	2
1349	1349	1512	163	0.192549	1349	0	0	1304	1.03451	780.079	1	2
1350	1350	1513	163	0.192692	1350	0	0	1304	1.03528	780.411	1	2
1351	1351	1514	163	0.192835	1351	0	0	1305	1.03525	780.986	1	2
1352	1352	1517	165	0.192977	1352	0	0	1306	1.03522	781.572	1	2
1353	1353	1518	165	0.19312	1353	0	0	1307	1.0352	782.152	1	2
1354	1354	1519	165	0.193263	1354	0	0	1308	1.03517	782.725	1	2
1355	1355	1520	165	0.193406	1355	0	0	1309	1.03514	783.303	1	2
1356	1356	1521	165	0.193548	1356	0	0	1310	1.03511	783.893	1	2
1357	1357	1523	166	0.193691	1357	0	0	1310	1.03588	784.748	1	2
1358	1358	1524	166	0.193834	1358	0	0	1311	1.03585	785.326	1	2
1359	1359	1525	166	0.193977	1359	0	0	1313	1.03503	785.989	1	2
1360	1360	1526	166	0.194119	1360	0	0	1314	1.03501	786.58	1	2
1361	1361	1528	167	0.194262	1361	0	0	1316	1.03419	787.37	1	2
1362	1362	1529	167	0.194405	1362	0	0	1317	1.03417	787.957	1	2
1363	1363	1530	167	0.194548	1363	0	0	1318	1.03414	788.525	1	2
1364	1364	1531	167	0.19469	1364	0	0	1319	1.03412	789.101	1	2
1365	1365	1532	167	0.194833	1365	0	0	1319	1.03487	789.742	1	2
1366	1366	1533	167	0.194976	1366	0	0	1320	1.03485	790.322	1	2
1367	1367	1534	167	0.195118	1367	0	0	1322	1.03404	791.395	1	2
1368	1368	1535	167	0.195261	1368	0	0	1323	1.03401	791.975	1	2
1369	1369	1536	167	0.195404	1369	0	0	1324	1.03399	792.549	1	2
1370	1370	1540	170	0.195547	1370	0	0	1325	1.03396	793.129	1	2
1371	1371	1541	170	0.195689	1371	0	0	1326	1.03394	793.699	1	2
1372	1372	1542	170	0.195832	1372	0	0	1327	1.03391	794.266	1	2
1373	1373	1546	173	0.195975	1373	0	0	1328	1.03389	794.854	1	2
1374	1374	1547	173	0.196118	1374	0	0	1330	1.03308	795.259	1	2
1375	1375	1548	173	0.19626	1375	0	0	1331	1.03306	795.828	1	2
1376	1376	1549	173	0.196403	1376	0	0	1332	1.03303	796.414	1	2
1377	1377	1550	173	0.196546	1377	0	0	1333	1.03301	796.985	1	2
1378	1378	1551	173	0.196689	1378	0	0	1334	1.03298	797.573	1	2
1379	1379	1553	174	0.196831	1379	0	0	1334	1.03373	798.314	1	2
1380	1380	1554	174	0.196974	1380	0	0	1335	1.03371	798.905	1	2
1381	1381	1555	174	0.197117	1381	0	0	1336	1.03368	799.471	1	2
1382	1382	1556	174	0.197259	1382	0	0	1338	1.03288	800.31	1	2
1383	1383	1559	176	0.197402	1383	0	0	1338	1.03363	801.08	1	2
1384	1384	1560	176	0.197545	1384	0	0	1339	1.03361	801.649	1	2
1385	1385	1561	176	0.197688	1385	0	0	1340	1.03358	802.236	1	2
1386	1386	1562	176	0.19783	1386	0	0	1340	1.03433	802.733	1	2
1387	1387	1563	176	0.197973	1387	0	0	1340	1.03507	803.596	1	2
1388	1388	1565	177	0.198116	1388	0	0	1341	1.03505	804.172	1	2
1389	1389	1566	177	0.198259	1389	0	0	1342	1.03502	804.739	1	2
1390	1390	1567	177	0.198401	1390	0	0	1342	1.03577	805.073	1	2
1391	1391	1568	177	0.198544	1391	0	0	1342	1.03651	805.86	1	2
1392	1392	1569	177	0.198687	1392	0	0	1343	1.03649	806.431	1	2
1393	1393	1571	178	0.19883	1393	0	0	1343	1.03723	807.168	1	2
1394	1394	1573	179	0.198972	1394	0	0	1343	1.03797	807.905	1	2
1395	1395	1574	179	0.199115	1395	0	0	1344	1.03795	808.475	1	2
1396	1396	1575	179	0.199258	1396	0	0	1346	1.03715	808.864	1	2
1397	1397	1576	179	0.199401	1397	0	0	1347	1.03712	809.453	1	2
1398	1398	1579	181	0.199543	1398	0	0	1348	1.03709	810.02	1	2
1399	1399	1580	181	0.199686	1399	0	0	1349	1.03706	810.609	1	2
1400	1400	1581	181	0.199829	1400	0	0	1350	1.03704	811.177	1	2
1401	1401	1582	181	0.199971	1401	0	0	1351	1.03701	811.767	1	2
1402	1402	1583	181	0.200114	1402	0	0	1352	1.03698	812.335	1	2
1403	1403	1584	181	0.200257	1403	0	0	1353	1.03695	812.903	1	2
1404	1404	1585	181	0.2004	1404	0	0	1354	1.03693	813.471	1	2
1405	1405	1586	181	0.200542	1405	0	0	1356	1.03614	813.865	1	2
1406	1406	1588	182	0.200685	1406	0	0	1357	1.03611	814.442	1	2
1407	1407	1589	182	0.200828	1407	0	0	1359	1.03532	815.053	1	2
1408	1408	1590	182	0.200971	1408	0	0	1360	1.03529	815.62	1	2
1409	1409	1592	183	0.201113	1409	0	0	1361	1.03527	816.212	1	2
1410	1410	1595	185	0.201256	1410	0	0	1361	1.036	816.588	1	2
1411	1411	1596	185	0.201399	1411	0	0	1362	1.03598	817.18	1	2
1412	1412	1597	185	0.201542	1412	0	0	1363	1.03595	817.76	1	2
1413	1413	1598	185	0.201684	1413	0	0	1364	1.03592	818.352	1	2
1414	1414	1599	185	0.201827	1414	0	0	1365	1.0359	818.924	1	2
1415	1415	1600	185	0.20197	1415	0	0	1366	1.03587	819.494	1	2
1416	1416	1602	186	0.202112	1416	0	0	1366	1.0366	819.754	1	2
1417	1417	1603	186	0.202255	1417	0	0	1368	1.03582	820.023	1	2
1418	1418	1604	186	0.202398	1418	0	0	1369	1.03579	820.615	1	2
1419	1419	1605	186	0.202541	1419	0	0	1370	1.03577	821.182	1	2
1420	1420	1606	186	0.202683	1420	0	0	1371	1.03574	821.762	1	2
1421	1421	1607	186	0.202826	1421	0	0	1372	1.03571	822.336	1	2
1422	1422	1608	186	0.202969	1422	0	0	1373	1.03569	822.916	1	2
1423	1423	1609	186	0.203112	1423	0	0	1374	1.03566	823.484	1	2
1424	1424	1611	187	0.203254	1424	0	0	1375	1.03564	824.059	1	2
1425	1425	1612	187	0.203397	1425	0	0	1377	1.03486	824.624	1	2
1426	1426	1613	187	0.20354	1426	0	0	1378	1.03483	825.203	1	2
1427	1427	1614	187	0.203683	1427	0	0	1379	1.03481	825.777	1	2
1428	1428	1615	187	0.203825	1428	0	0	1379	1.03553	826.619	1	2
1429	1429	1616	187	0.203968	1429	0	0	1381	1.03476	826.911	1	2
1430	1430	1618	188	0.204111	1430	0	0	1382	1.03473	827.488	1	2
1431	1431	1619	188	0.204253	1431	0	0	1383	1.03471	828.068	1	2
1432	1432	1620	188	0.204396	1432	0	0	1383	1.03543	828.891	1	2
1433	1433	1621	188	0.204539	1433	0	0	1383	1.03615	829.63	1	2
1434	1434	1622	188	0.204682	1434	0	0	1385	1.03538	830.428	1	2
1435	1435	1625	190	0.204824	1435	0	0	1386	1.03535	830.996	1	2
1436	1436	1626	190	0.204967	1436	0	0	1387	1.03533	831.582	1	2
1437	1437	1627	190	0.20511	1437	0	0	1387	1.03605	831.599	1	2
1438	1438	1628	190	0.205253	1438	0	0	1388	1.03602	832.187	1	2
1439	1439	1629	190	0.205395	1439	0	0	1389	1.036	832.765	1	2
1440	1440	1630	190	0.205538	1440	0	0	1391	1.03523	833.513	1	2
1441	1441	1631	190	0.205681	1441	0	0	1392	1.0352	834.08	1	2
1442	1442	1632	190	0.205824	1442	0	0	1392	1.03592	834.463	1	2
1443	1443	1633	190	0.205966	1443	0	0	1393	1.03589	835.029	1	2
1444	1444	1635	191	0.206109	1444	0	0	1394	1.03587	835.617	1	2
1445	1445	1636	191	0.206252	1445	0	0	1394	1.03659	836.37	1	2
1446	1446	1637	191	0.206395	1446	0	0	1396	1.03582	836.638	1	2
1447	1447	1639	192	0.206537	1447	0	0	1396	1.03653	837.315	1	2
1448	1448	1640	192	0.20668	1448	0	0	1397	1.03651	837.894	1	2
1449	1449	1642	193	0.206823	1449	0	0	1397	1.03722	838.297	1	2
1450	1450	1643	193	0.206965	1450	0	0	1397	1.03794	839.159	1	2
1451	1451	1644	193	0.207108	1451	0	0	1398	1.03791	839.738	1	2
1452	1452	1645	193	0.207251	1452	0	0	1399	1.03788	840.314	1	2
1453	1453	1646	193	0.207394	1453	0	0	1400	1.03786	840.906	1	2
1454	1454	1647	193	0.207536	1454	0	0	1401	1.03783	841.498	1	2
1455	1455	1648	193	0.207679	1455	0	0	1402	1.0378	842.078	1	2
1456	1456	1649	193	0.207822	1456	0	0	1403	1.03778	842.658	1	2
1457	1457	1650	193	0.207965	1457	0	0	1403	1.03849	843.324	1	2
1458	1458	1651	193	0.208107	1458	0	0	1405	1.03772	844.177	1	2
1459	1459	1652	193	0.20825	1459	0	0	1406	1.0377	844.747	1	2
1460	1460	1654	194	0.208393	1460	0	0	1407	1.03767	845.323	1	2
1461	1461	1655	194	0.208536	1461	0	0	1409	1.03691	845.667	1	2
1462	1462	1657	195	0.208678	1462	0	0	1409	1.03762	845.98	1	2
1463	1463	1658	195	0.208821	1463	0	0	1410	1.03759	846.563	1	2
1464	1464	1659	195	0.208964	1464	0	0	1411	1.03756	847.142	1	2
1465	1465	1662	197	0.209106	1465	0	0	1412	1.03754	847.732	1	2
1466	1466	1665	199	0.209249	1466	0	0	1414	1.03678	848.236	1	2
1467	1467	1666	199	0.209392	1467	0	0	1415	1.03675	848.812	1	2
1468	1468	1668	200	0.209535	1468	0	0	1414	1.03819	849.225	1	2
1469	1469	1669	200	0.209677	1469	0	0	1415	1.03816	849.791	1	2
1470	1470	1670	200	0.20982	1470	0	0	1416	1.03814	850.356	1	2
1471	1471	1671	200	0.209963	1471	0	0	1417	1.03811	850.935	1	2
1472	1472	1673	201	0.210106	1472	0	0	1417	1.03881	851.53	1	2
1473	1473	1674	201	0.210248	1473	0	0	1419	1.03805	851.798	1	2
1474	1474	1677	203	0.210391	1474	0	0	1419	1.03876	852.016	1	2
1475	1475	1678	203	0.210534	1475	0	0	1420	1.03873	852.596	1	2
1476	1476	1679	203	0.210677	1476	0	0	1420	1.03944	853.188	1	2
1477	1477	1680	203	0.210819	1477	0	0	1421	1.03941	853.778	1	2
1478	1478	1681	203	0.210962	1478	0	0	1423	1.03865	854.043	1	2
1479	1479	1682	203	0.211105	1479	0	0	1425	1.03789	854.342	1	2
1480	1480	1684	204	0.211248	1480	0	0	1425	1.0386	854.716	1	2
1481	1481	1685	204	0.21139	1481	0	0	1425	1.0393	855.107	1	2
1482	1482	1686	204	0.211533	1482	0	0	1427	1.03854	855.886	1	2
1483	1483	1687	204	0.211676	1483	0	0	1428	1.03852	856.453	1	2
1484	1484	1691	207	0.211818	1484	0	0	1429	1.03849	857.048	1	2
1485	1485	1692	207	0.211961	1485	0	0	1430	1.03846	857.63	1	2
1486	1486	1694	208	0.212104	1486	0	0	1431	1.03843	858.203	1	2
1487	1487	1695	208	0.212247	1487	0	0	1432	1.03841	858.776	1	2
1488	1488	1696	208	0.212389	1488	0	0	1434	1.03766	859.558	1	2
1489	1489	1697	208	0.212532	1489	0	0	1435	1.03763	860.125	1	2
1490	1490	1698	208	0.212675	1490	0	0	1436	1.0376	860.699	1	2
1491	1491	1700	209	0.212818	1491	0	0	1436	1.0383	861.465	1	2
1492	1492	1702	210	0.21296	1492	0	0	1436	1.039	862.323	1	2
1493	1493	1703	210	0.213103	1493	0	0	1437	1.03897	862.917	1	2
1494	1494	1704	210	0.213246	1494	0	0	1438	1.03894	863.482	1	2
1495	1495	1705	210	0.213389	1495	0	0	1439	1.03892	864.062	1	2
1496	1496	1707	211	0.213531	1496	0	0	1439	1.03961	864.144	1	2
1497	1497	1708	211	0.213674	1497	0	0	1440	1.03958	864.713	1	2
1498	1498	1710	212	0.213817	1498	0	0	1441	1.03956	865.286	1	2
1499	1499	1711	212	0.213959	1499	0	0	1442	1.03953	865.851	1	2
1500	1500	1714	214	0.214102	1500	0	0	1443	1.0395	866.439	1	2
1501	1501	1715	214	0.214245	1501	0	0	1443	1.04019	866.634	1	2
1502	1502	1716	214	0.214388	1502	0	0	1444	1.04017	867.199	1	2
1503	1503	1717	214	0.21453	1503	0	0	1446	1.03942	867.548	1	2
1504	1504	1718	214	0.214673	1504	0	0	1448	1.03867	867.959	1	2
1505	1505	1719	214	0.214816	1505	0	0	1449	1.03865	868.55	1	2
1506	1506	1721	215	0.214959	1506	0	0	1449	1.03934	869.383	1	2
1507	1507	1723	216	0.215101	1507	0	0	1449	1.04003	870.197	1	2
1508	1508	1725	217	0.215244	1508	0	0	1449	1.04072	871.049	1	2
1509	1509	1726	217	0.215387	1509	0	0	1451	1.03997	871.335	1	2
1510	1510	1727	217	0.21553	1510	0	0	1452	1.03994	871.901	1	2
1511	1511	1728	217	0.215672	1511	0	0	1453	1.03992	872.478	1	2
1512	1512	1729	217	0.215815	1512	0	0	1455	1.03918	873.326	1	2
1513	1513	1730	217	0.215958	1513	0	0	1456	1.03915	873.916	1	2
1514	1514	1731	217	0.2161	1514	0	0	1456	1.03984	874.562	1	2
1515	1515	1732	217	0.216243	1515	0	0	1457	1.03981	875.127	1	2
1516	1516	1735	219	0.216386	1516	0	0	1458	1.03978	875.713	1	2
1517	1517	1736	219	0.216529	1517	0	0	1459	1.03975	876.304	1	2
1518	1518	1739	221	0.216671	1518	0	0	1460	1.03973	876.874	1	2
1519	1519	1740	221	0.216814	1519	0	0	1462	1.03899	877.166	1	2
1520	1520	1741	221	0.216957	1520	0	0	1463	1.03896	877.761	1	2
1521	1521	1742	221	0.2171	1521	0	0	1464	1.03893	878.349	1	2
1522	1522	1743	221	0.217242	1522	0	0	1465	1.03891	878.939	1	2
1523	1523	1744	221	0.217385	1523	0	0	1466	1.03888	879.512	1	2
1524	1524	1745	221	0.217528	1524	0	0	1467	1.03885	880.096	1	2
1525	1525	1746	221	0.217671	1525	0	0	1468	1.03883	880.671	1	2
1526	1526	1749	223	0.217813	1526	0	0	1469	1.0388	881.237	1	2
1527	1527	1750	223	0.217956	1527	0	0	1469	1.03948	881.632	1	2
1528	1528	1751	223	0.218099	1528	0	0	1470	1.03946	882.222	1	2
1529	1529	1752	223	0.218242	1529	0	0	1471	1.03943	882.811	1	2
1530	1530	1753	223	0.218384	1530	0	0	1471	1.04011	883.508	1	2
1531	1531	1754	223	0.218527	1531	0	0	1471	1.04079	884.37	1	2
1532	1532	1755	223	0.21867	1532	0	0	1472	1.04076	884.954	1	2
1533	1533	1756	223	0.218812	1533	0	0	1473	1.04073	885.529	1	2
1534	1534	1757	223	0.218955	1534	0	0	1473	1.04141	886.394	1	2
1535	1535	1758	223	0.219098	1535	0	0	1474	1.04138	886.961	1	2
1536	1536	1759	223	0.219241	1536	0	0	1476	1.04065	887.953	1	2
1537	1537	1761	224	0.219383	1537	0	0	1476	1.04133	888.766	1	2
1538	1538	1762	224	0.219526	1538	0	0	1477	1.0413	889.355	1	2
1539	1539	1763	224	0.219669	1539	0	0	1478	1.04127	889.92	1	2
1540	1540	1764	224	0.219812	1540	0	0	1479	1.04124	890.487	1	2
1541	1541	1765	224	0.219954	1541	0	0	1480	1.04122	891.054	1	2
1542	1542	1766	224	0.220097	1542	0	0	1481	1.04119	891.645	1	2
1543	1543	1767	224	0.22024	1543	0	0	1483	1.04046	892.359	1	2
1544	1544	1768	224	0.220383	1544	0	0	1483	1.04113	893.084	1	2
1545	1545	1769	224	0.220525	1545	0	0	1484	1.04111	893.65	1	2
1546	1546	1770	224	0.220668	1546	0	0	1485	1.04108	894.246	1	2
1547	1547	1772	225	0.220811	1547	0	0	1486	1.04105	894.83	1	2
1548	1548	1773	225	0.220953	1548	0	0	1487	1.04102	895.395	1	2
1549	1549	1774	225	0.221096	1549	0	0	1487	1.04169	895.816	1	2
1550	1550	1778	228	0.221239	1550	0	0	1489	1.04097	896.32	1	2
1551	1551	1779	228	0.221382	1551	0	0	1490	1.04094	896.896	1	2
1552	1552	1780	228	0.221524	1552	0	0	1491	1.04091	897.464	1	2
1553	1553	1783	230	0.221667	1553	0	0	1491	1.04158	898.298	1	2
1554	1554	1784	230	0.22181	1554	0	0	1492	1.04155	898.878	1	2
1555	1555	1785	230	0.221953	1555	0	0	1493	1.04153	899.443	1	2
1556	1556	1786	230	0.222095	1556	0	0	1494	1.0415	900.027	1	2
1557	1557	1787	230	0.222238	1557	0	0	1494	1.04217	900.418	1	2
1558	1558	1789	231	0.222381	1558	0	0	1494	1.04284	901.279	1	2
1559	1559	1790	231	0.222524	1559	0	0	1495	1.04281	901.847	1	2
1560	1560	1791	231	0.222666	1560	0	0	1495	1.04348	902.633	1	2
1561	1561	1793	232	0.222809	1561	0	0	1495	1.04415	902.807	1	2
1562	1562	1794	232	0.222952	1562	0	0	1497	1.04342	903.072	1	2
1563	1563	1796	233	0.223094	1563	0	0	1498	1.04339	903.655	1	2
1564	1564	1797	233	0.223237	1564	0	0	1499	1.04336	904.226	1	2
1565	1565	1799	234	0.22338	1565	0	0	1499	1.04403	904.94	1	2
1566	1566	1803	237	0.223523	1566	0	0	1500	1.044	905.514	1	2
1567	1567	1804	237	0.223665	1567	0	0	1502	1.04328	905.902	1	2
1568	1568	1805	237	0.223808	1568	0	0	1504	1.04255	906.872	1	2
1569	1569	1806	237	0.223951	1569	0	0	1505	1.04252	907.467	1	2
1570	1570	1807	237	0.224094	1570	0	0	1506	1.0425	908.058	1	2
1571	1571	1808	237	0.224236	1571	0	0	1506	1.04316	908.853	1	2
1572	1572	1811	239	0.224379	1572	0	0	1507	1.04313	909.445	1	2
1573	1573	1812	239	0.224522	1573	0	0	1507	1.0438	910.138	1	2
1574	1574	1813	239	0.224665	1574	0	0	1508	1.04377	910.721	1	2
1575	1575	1814	239	0.224807	1575	0	0	1510	1.04305	911.088	1	2
1576	1576	1815	239	0.22495	1576	0	0	1510	1.04371	911.193	1	2
1577	1577	1816	239	0.225093	1577	0	0	1511	1.04368	911.774	1	2
1578	1578	1817	239	0.225236	1578	0	0	1512	1.04365	912.364	1	2
1579	1579	1818	239	0.225378	1579	0	0	1513	1.04362	912.931	1	2
1580	1580	1819	239	0.225521	1580	0	0	1514	1.04359	913.509	1	2
1581	1581	1822	241	0.225664	1581	0	0	1515	1.04356	914.099	1	2
1582	1582	1823	241	0.225806	1582	0	0	1517	1.04285	914.548	1	2
1583	1583	1824	241	0.225949	1583	0	0	1518	1.04282	915.139	1	2
1584	1584	1826	242	0.226092	1584	0	0	1518	1.04348	915.936	1	2
1585	1585	1827	242	0.226235	1585	0	0	1519	1.04345	916.504	1	2
1586	1586	1831	245	0.226377	1586	0	0	1521	1.04274	916.833	1	2
1587	1587	1832	245	0.22652	1587	0	0	1522	1.04271	917.408	1	2
1588	1588	1833	245	0.226663	1588	0	0	1523	1.04268	917.978	1	2
1589	1589	1835	246	0.226806	1589	0	0	1523	1.04334	918.844	1	2
1590	1590	1836	246	0.226948	1590	0	0	1524	1.04331	919.412	1	2
1591	1591	1838	247	0.227091	1591	0	0	1525	1.04328	919.995	1	2
1592	1592	1840	248	0.227234	1592	0	0	1525	1.04393	920.606	1	2
1593	1593	1841	248	0.227377	1593	0	0	1526	1.04391	921.171	1	2
1594	1594	1842	248	0.227519	1594	0	0	1526	1.04456	921.867	1	2
1595	1595	1843	248	0.227662	1595	0	0	1528	1.04385	922.353	1	2
1596	1596	1844	248	0.227805	1596	0	0	1529	1.04382	922.933	1	2
1597	1597	1845	248	0.227947	1597	0	0	1531	1.04311	923.713	1	2
1598	1598	1846	248	0.22809	1598	0	0	1531	1.04376	924.098	1	2
1599	1599	1847	248	0.228233	1599	0	0	1532	1.04373	924.666	1	2
1600	1600	1848	248	0.228376	1600	0	0	1533	1.04371	925.258	1	2
1601	1601	1850	249	0.228518	1601	0	0	1534	1.04368	925.834	1	2
1602	1602	1851	249	0.228661	1602	0	0	1534	1.04433	926.48	1	2
1603	1603	1852	249	0.228804	1603	0	0	1535	1.0443	927.075	1	2
1604	1604	1854	250	0.228947	1604	0	0	1535	1.04495	927.406	1	2
1605	1605	1855	250	0.229089	1605	0	0	1537	1.04424	928.493	1	2
1606	1606	1858	252	0.229232	1606	0	0	1537	1.04489	929.3	1	2
1607	1607	1859	252	0.229375	1607	0	0	1539	1.04418	929.636	1	2
1608	1608	1860	252	0.229518	1608	0	0	1541	1.04348	930.34	1	2
1609	1609	1861	252	0.22966	1609	0	0	1541	1.04413	931.204	1	2
1610	1610	1862	252	0.229803	1610	0	0	1542	1.0441	931.774	1	2
1611	1611	1863	252	0.229946	1611	0	0	1543	1.04407	932.35	1	2
1612	1612	1864	252	0.230089	1612	0	0	1543	1.04472	933.12	1	2
1613	1613	1865	252	0.230231	1613	0	0	1544	1.04469	933.715	1	2
1614	1614	1866	252	0.230374	1614	0	0	1545	1.04466	934.29	1	2
1615	1615	1867	252	0.230517	1615	0	0	1547	1.04396	935.093	1	2
1616	1616	1868	252	0.230659	1616	0	0	1548	1.04393	935.665	1	2
1617	1617	1869	252	0.230802	1617	0	0	1550	1.04323	936.423	1	2
1618	1618	1870	252	0.230945	1618	0	0	1552	1.04253	937.607	1	2
1619	1619	1871	252	0.231088	1619	0	0	1553	1.0425	938.201	1	2
1620	1620	1872	252	0.23123	1620	0	0	1554	1.04247	938.781	1	2
1621	1621	1873	252	0.231373	1621	0	0	1554	1.04311	939.564	1	2
1622	1622	1876	254	0.231516	1622	0	0	1554	1.04376	939.659	1	2
1623	1623	1877	254	0.231659	1623	0	0	1555	1.04373	940.228	1	2
1624	1624	1878	254	0.231801	1624	0	0	1556	1.0437	940.816	1	2
1625	1625	1879	254	0.231944	1625	0	0	1557	1.04367	941.388	1	2
1626	1626	1880	254	0.232087	1626	0	0	1558	1.04365	941.961	1	2
1627	1627	1881	254	0.23223	1627	0	0	1558	1.04429	942.629	1	2
1628	1628	1883	255	0.232372	1628	0	0	1559	1.04426	943.22	1	2
1629	1629	1884	255	0.232515	1629	0	0	1560	1.04423	943.81	1	2
1630	1630	1885	255	0.232658	1630	0	0	1561	1.0442	944.377	1	2
1631	1631	1886	255	0.2328	1631	0	0	1562	1.04417	944.969	1	2
1632	1632	1887	255	0.232943	1632	0	0	1563	1.04415	945.533	1	2
1633	1633	1888	255	0.233086	1633	0	0	1564	1.04412	946.13	1	2
1634	1634	1889	255	0.233229	1634	0	0	1565	1.04409	946.694	1	2
1635	1635	1890	255	0.233371	1635	0	0	1566	1.04406	947.28	1	2
1636	1636	1891	255	0.233514	1636	0	0	1568	1.04337	947.763	1	2
1637	1637	1894	257	0.233657	1637	0	0	1569	1.04334	948.34	1	2
1638	1638	1895	257	0.2338	1638	0	0	1570	1.04331	948.916	1	2
1639	1639	1898	259	0.233942	1639	0	0	1571	1.04328	949.481	1	2
1640	1640	1901	261	0.234085	1640	0	0	1572	1.04326	950.067	1	2
1641	1641	1902	261	0.234228	1641	0	0	1572	1.04389	950.093	1	2
1642	1642	1903	261	0.234371	1642	0	0	1573	1.04387	950.669	1	2
1643	1643	1906	263	0.234513	1643	0	0	1573	1.0445	951.153	1	2
1644	1644	1909	265	0.234656	1644	0	0	1574	1.04447	951.738	1	2
1645	1645	1910	265	0.234799	1645	0	0	1575	1.04444	952.332	1	2
1646	1646	1911	265	0.234941	1646	0	0	1576	1.04442	952.92	1	2
1647	1647	1915	268	0.235084	1647	0	0	1578	1.04373	953.786	1	2
1648	1648	1918	270	0.235227	1648	0	0	1579	1.0437	954.366	1	2
1649	1649	1919	270	0.23537	1649	0	0	1579	1.04433	955.162	1	2
1650	1650	1920	270	0.235512	1650	0	0	1580	1.0443	955.732	1	2
1651	1651	1921	270	0.235655	1651	0	0	1581	1.04428	956.3	1	2
1652	1652	1922	270	0.235798	1652	0	0	1583	1.04359	956.803	1	2
1653	1653	1923	270	0.235941	1653	0	0	1585	1.0429	957.098	1	2
1654	1654	1925	271	0.236083	1654	0	0	1586	1.04288	957.678	1	2
1655	1655	1926	271	0.236226	1655	0	0	1587	1.04285	958.267	1	2
1656	1656	1927	271	0.236369	1656	0	0	1589	1.04216	959.056	1	2
